#,"Date Time, GMT-08:00","Temp, °C (LGR S/N: 20635520, SEN S/N: 20635520)",DOY,Coupler Attached (LGR S/N: 20635520),Host Connected (LGR S/N: 20635520),Stopped (LGR S/N: 20635520),End Of File (LGR S/N: 20635520)
766,7/4/2021 12:24,13.233,186,,,,
767,7/4/2021 13:24,13.978,186,,,,
768,7/4/2021 14:24,14.673,186,,,,
769,7/4/2021 15:24,15.247,186,,,,
770,7/4/2021 16:24,15.724,186,,,,
771,7/4/2021 17:24,16.082,186,,,,
772,7/4/2021 18:24,16.272,186,,,,
773,7/4/2021 19:24,16.225,186,,,,
774,7/4/2021 20:24,15.986,186,,,,
775,7/4/2021 21:24,15.676,186,,,,
776,7/4/2021 22:24,15.27,186,,,,
777,7/4/2021 23:24,14.816,186,,,,
778,7/5/2021 0:24,14.314,186,,,,
779,7/5/2021 1:24,13.834,186,,,,
780,7/5/2021 2:24,13.353,186,,,,
781,7/5/2021 3:24,12.896,186,,,,
782,7/5/2021 4:24,12.509,186,,,,
783,7/5/2021 5:24,12.171,186,,,,
784,7/5/2021 6:24,11.953,186,,,,
785,7/5/2021 7:24,11.88,186,,,,
786,7/5/2021 8:24,12.098,186,,,,
787,7/5/2021 9:24,12.461,186,,,,
788,7/5/2021 10:24,12.92,186,,,,
789,7/5/2021 11:24,13.546,186,,,,
790,7/5/2021 12:24,14.218,187,,,,
791,7/5/2021 13:24,14.96,187,,,,
792,7/5/2021 14:24,15.605,187,,,,
793,7/5/2021 15:24,15.796,187,,,,
794,7/5/2021 16:24,16.082,187,,,,
795,7/5/2021 17:24,15.915,187,,,,
796,7/5/2021 18:24,15.748,187,,,,
797,7/5/2021 19:24,15.509,187,,,,
798,7/5/2021 20:24,15.294,187,,,,
799,7/5/2021 21:24,15.008,187,,,,
800,7/5/2021 22:24,14.625,187,,,,
801,7/5/2021 23:24,14.266,187,,,,
802,7/6/2021 0:24,13.906,187,,,,
803,7/6/2021 1:24,13.57,187,,,,
804,7/6/2021 2:24,13.353,187,,,,
805,7/6/2021 3:24,13.137,187,,,,
806,7/6/2021 4:24,12.992,187,,,,
807,7/6/2021 5:24,12.871,187,,,,
808,7/6/2021 6:24,12.847,187,,,,
809,7/6/2021 7:24,12.775,187,,,,
810,7/6/2021 8:24,12.944,187,,,,
811,7/6/2021 9:24,13.161,187,,,,
812,7/6/2021 10:24,13.473,187,,,,
813,7/6/2021 11:24,13.546,187,,,,
814,7/6/2021 12:24,13.834,188,,,,
815,7/6/2021 13:24,14.026,188,,,,
816,7/6/2021 14:24,14.074,188,,,,
817,7/6/2021 15:24,14.05,188,,,,
818,7/6/2021 16:24,13.954,188,,,,
819,7/6/2021 17:24,13.954,188,,,,
820,7/6/2021 18:24,13.978,188,,,,
821,7/6/2021 19:24,13.69,188,,,,
822,7/6/2021 20:24,13.594,188,,,,
823,7/6/2021 21:24,13.353,188,,,,
824,7/6/2021 22:24,13.137,188,,,,
825,7/6/2021 23:24,12.871,188,,,,
826,7/7/2021 0:24,12.63,188,,,,
827,7/7/2021 1:24,12.364,188,,,,
828,7/7/2021 2:24,12.098,188,,,,
829,7/7/2021 3:24,11.856,188,,,,
830,7/7/2021 4:24,11.637,188,,,,
831,7/7/2021 5:24,11.419,188,,,,
832,7/7/2021 6:24,11.346,188,,,,
833,7/7/2021 7:24,11.346,188,,,,
834,7/7/2021 8:24,11.273,188,,,,
835,7/7/2021 9:24,11.346,188,,,,
836,7/7/2021 10:24,11.734,188,,,,
837,7/7/2021 11:24,12.219,188,,,,
838,7/7/2021 12:24,12.171,189,,,,
839,7/7/2021 13:24,11.856,189,,,,
840,7/7/2021 14:24,12.316,189,,,,
841,7/7/2021 15:24,12.147,189,,,,
842,7/7/2021 16:24,12.292,189,,,,
843,7/7/2021 17:24,12.461,189,,,,
844,7/7/2021 18:24,12.509,189,,,,
845,7/7/2021 19:24,12.461,189,,,,
846,7/7/2021 20:24,12.389,189,,,,
847,7/7/2021 21:24,12.147,189,,,,
848,7/7/2021 22:24,11.856,189,,,,
849,7/7/2021 23:24,11.589,189,,,,
850,7/8/2021 0:24,11.346,189,,,,
851,7/8/2021 1:24,11.127,189,,,,
852,7/8/2021 2:24,10.932,189,,,,
853,7/8/2021 3:24,10.81,189,,,,
854,7/8/2021 4:24,10.663,189,,,,
855,7/8/2021 5:24,10.541,189,,,,
856,7/8/2021 6:24,10.467,189,,,,
857,7/8/2021 7:24,10.516,189,,,,
858,7/8/2021 8:24,10.687,189,,,,
859,7/8/2021 9:24,10.712,189,,,,
860,7/8/2021 10:24,10.956,189,,,,
861,7/8/2021 11:24,11.151,189,,,,
862,7/8/2021 12:24,11.394,190,,,,
863,7/8/2021 13:24,11.589,190,,,,
864,7/8/2021 14:24,12.098,190,,,,
865,7/8/2021 15:24,12.268,190,,,,
866,7/8/2021 16:24,12.292,190,,,,
867,7/8/2021 17:24,12.558,190,,,,
868,7/8/2021 18:24,12.654,190,,,,
869,7/8/2021 19:24,12.703,190,,,,
870,7/8/2021 20:24,12.678,190,,,,
871,7/8/2021 21:24,12.364,190,,,,
872,7/8/2021 22:24,12.001,190,,,,
873,7/8/2021 23:24,11.734,190,,,,
874,7/9/2021 0:24,11.492,190,,,,
875,7/9/2021 1:24,11.248,190,,,,
876,7/9/2021 2:24,10.98,190,,,,
877,7/9/2021 3:24,10.736,190,,,,
878,7/9/2021 4:24,10.516,190,,,,
879,7/9/2021 5:24,10.418,190,,,,
880,7/9/2021 6:24,10.32,190,,,,
881,7/9/2021 7:24,10.32,190,,,,
882,7/9/2021 8:24,10.369,190,,,,
883,7/9/2021 9:24,10.687,190,,,,
884,7/9/2021 10:24,11.053,190,,,,
885,7/9/2021 11:24,11.2,190,,,,
886,7/9/2021 12:24,11.565,191,,,,
887,7/9/2021 13:24,12.34,191,,,,
888,7/9/2021 14:24,12.92,191,,,,
889,7/9/2021 15:24,12.944,191,,,,
890,7/9/2021 16:24,12.823,191,,,,
891,7/9/2021 17:24,12.823,191,,,,
892,7/9/2021 18:24,12.944,191,,,,
893,7/9/2021 19:24,12.847,191,,,,
894,7/9/2021 20:24,12.654,191,,,,
895,7/9/2021 21:24,12.122,191,,,,
896,7/9/2021 22:24,11.54,191,,,,
897,7/9/2021 23:24,11.151,191,,,,
898,7/10/2021 0:24,10.834,191,,,,
899,7/10/2021 1:24,10.492,191,,,,
900,7/10/2021 2:24,10.198,191,,,,
901,7/10/2021 3:24,10.001,191,,,,
902,7/10/2021 4:24,9.854,191,,,,
903,7/10/2021 5:24,9.706,191,,,,
904,7/10/2021 6:24,9.632,191,,,,
905,7/10/2021 7:24,9.632,191,,,,
906,7/10/2021 8:24,9.706,191,,,,
907,7/10/2021 9:24,9.78,191,,,,
908,7/10/2021 10:24,10.051,191,,,,
909,7/10/2021 11:24,10.663,191,,,,
910,7/10/2021 12:24,10.98,192,,,,
911,7/10/2021 13:24,11.613,192,,,,
912,7/10/2021 14:24,12.074,192,,,,
913,7/10/2021 15:24,12.509,192,,,,
914,7/10/2021 16:24,12.944,192,,,,
915,7/10/2021 17:24,13.305,192,,,,
916,7/10/2021 18:24,13.666,192,,,,
917,7/10/2021 19:24,13.425,192,,,,
918,7/10/2021 20:24,13.161,192,,,,
919,7/10/2021 21:24,12.871,192,,,,
920,7/10/2021 22:24,12.582,192,,,,
921,7/10/2021 23:24,12.268,192,,,,
922,7/11/2021 0:24,11.807,192,,,,
923,7/11/2021 1:24,11.346,192,,,,
924,7/11/2021 2:24,11.053,192,,,,
925,7/11/2021 3:24,10.81,192,,,,
926,7/11/2021 4:24,10.638,192,,,,
927,7/11/2021 5:24,10.467,192,,,,
928,7/11/2021 6:24,10.394,192,,,,
929,7/11/2021 7:24,10.418,192,,,,
930,7/11/2021 8:24,10.614,192,,,,
931,7/11/2021 9:24,10.687,192,,,,
932,7/11/2021 10:24,11.005,192,,,,
933,7/11/2021 11:24,11.175,192,,,,
934,7/11/2021 12:24,11.467,193,,,,
935,7/11/2021 13:24,11.929,193,,,,
936,7/11/2021 14:24,12.364,193,,,,
937,7/11/2021 15:24,13.016,193,,,,
938,7/11/2021 16:24,13.04,193,,,,
939,7/11/2021 17:24,13.257,193,,,,
940,7/11/2021 18:24,13.329,193,,,,
941,7/11/2021 19:24,13.353,193,,,,
942,7/11/2021 20:24,13.209,193,,,,
943,7/11/2021 21:24,12.992,193,,,,
944,7/11/2021 22:24,12.703,193,,,,
945,7/11/2021 23:24,12.413,193,,,,
946,7/12/2021 0:24,12.074,193,,,,
947,7/12/2021 1:24,11.759,193,,,,
948,7/12/2021 2:24,11.443,193,,,,
949,7/12/2021 3:24,11.127,193,,,,
950,7/12/2021 4:24,10.81,193,,,,
951,7/12/2021 5:24,10.516,193,,,,
952,7/12/2021 6:24,10.296,193,,,,
953,7/12/2021 7:24,10.271,193,,,,
954,7/12/2021 8:24,10.443,193,,,,
955,7/12/2021 9:24,10.81,193,,,,
956,7/12/2021 10:24,11.224,193,,,,
957,7/12/2021 11:24,11.977,193,,,,
958,7/12/2021 12:24,12.799,194,,,,
959,7/12/2021 13:24,13.666,194,,,,
960,7/12/2021 14:24,14.002,194,,,,
961,7/12/2021 15:24,13.906,194,,,,
962,7/12/2021 16:24,14.146,194,,,,
963,7/12/2021 17:24,14.146,194,,,,
964,7/12/2021 18:24,14.098,194,,,,
965,7/12/2021 19:24,14.026,194,,,,
966,7/12/2021 20:24,13.786,194,,,,
967,7/12/2021 21:24,13.497,194,,,,
968,7/12/2021 22:24,13.185,194,,,,
969,7/12/2021 23:24,12.799,194,,,,
970,7/13/2021 0:24,12.461,194,,,,
971,7/13/2021 1:24,12.098,194,,,,
972,7/13/2021 2:24,11.807,194,,,,
973,7/13/2021 3:24,11.54,194,,,,
974,7/13/2021 4:24,11.297,194,,,,
975,7/13/2021 5:24,11.2,194,,,,
976,7/13/2021 6:24,11.175,194,,,,
977,7/13/2021 7:24,11.297,194,,,,
978,7/13/2021 8:24,11.516,194,,,,
979,7/13/2021 9:24,11.856,194,,,,
980,7/13/2021 10:24,12.389,194,,,,
981,7/13/2021 11:24,12.992,194,,,,
982,7/13/2021 12:24,13.57,195,,,,
983,7/13/2021 13:24,14.194,195,,,,
984,7/13/2021 14:24,14.912,195,,,,
985,7/13/2021 15:24,15.581,195,,,,
986,7/13/2021 16:24,15.748,195,,,,
987,7/13/2021 17:24,16.249,195,,,,
988,7/13/2021 18:24,16.487,195,,,,
989,7/13/2021 19:24,16.701,195,,,,
990,7/13/2021 20:24,16.129,195,,,,
991,7/13/2021 21:24,15.796,195,,,,
992,7/13/2021 22:24,15.438,195,,,,
993,7/13/2021 23:24,14.792,195,,,,
994,7/14/2021 0:24,14.29,195,,,,
995,7/14/2021 1:24,13.738,195,,,,
996,7/14/2021 2:24,13.257,195,,,,
997,7/14/2021 3:24,12.751,195,,,,
998,7/14/2021 4:24,12.268,195,,,,
999,7/14/2021 5:24,11.904,195,,,,
1000,7/14/2021 6:24,11.783,195,,,,
1001,7/14/2021 7:24,11.734,195,,,,
1002,7/14/2021 8:24,11.759,195,,,,
1003,7/14/2021 9:24,11.953,195,,,,
1004,7/14/2021 10:24,12.074,195,,,,
1005,7/14/2021 11:24,12.389,195,,,,
1006,7/14/2021 12:24,12.799,196,,,,
1007,7/14/2021 13:24,13.185,196,,,,
1008,7/14/2021 14:24,13.642,196,,,,
1009,7/14/2021 15:24,14.026,196,,,,
1010,7/14/2021 16:24,14.026,196,,,,
1011,7/14/2021 17:24,13.882,196,,,,
1012,7/14/2021 18:24,13.882,196,,,,
1013,7/14/2021 19:24,13.714,196,,,,
1014,7/14/2021 20:24,13.594,196,,,,
1015,7/14/2021 21:24,13.449,196,,,,
1016,7/14/2021 22:24,13.281,196,,,,
1017,7/14/2021 23:24,13.137,196,,,,
1018,7/15/2021 0:24,12.896,196,,,,
1019,7/15/2021 1:24,12.63,196,,,,
1020,7/15/2021 2:24,12.389,196,,,,
1021,7/15/2021 3:24,12.195,196,,,,
1022,7/15/2021 4:24,12.001,196,,,,
1023,7/15/2021 5:24,11.88,196,,,,
1024,7/15/2021 6:24,11.783,196,,,,
1025,7/15/2021 7:24,11.807,196,,,,
1026,7/15/2021 8:24,11.904,196,,,,
1027,7/15/2021 9:24,12.025,196,,,,
1028,7/15/2021 10:24,12.364,196,,,,
1029,7/15/2021 11:24,12.968,196,,,,
1030,7/15/2021 12:24,13.81,197,,,,
1031,7/15/2021 13:24,14.242,197,,,,
1032,7/15/2021 14:24,14.529,197,,,,
1033,7/15/2021 15:24,15.223,197,,,,
1034,7/15/2021 16:24,15.175,197,,,,
1035,7/15/2021 17:24,15.676,197,,,,
1036,7/15/2021 18:24,15.748,197,,,,
1037,7/15/2021 19:24,15.199,197,,,,
1038,7/15/2021 20:24,15.079,197,,,,
1039,7/15/2021 21:24,15.008,197,,,,
1040,7/15/2021 22:24,14.888,197,,,,
1041,7/15/2021 23:24,14.385,197,,,,
1042,7/16/2021 0:24,13.858,197,,,,
1043,7/16/2021 1:24,13.57,197,,,,
1044,7/16/2021 2:24,13.209,197,,,,
1045,7/16/2021 3:24,12.654,197,,,,
1046,7/16/2021 4:24,12.147,197,,,,
1047,7/16/2021 5:24,11.783,197,,,,
1048,7/16/2021 6:24,11.565,197,,,,
1049,7/16/2021 7:24,11.492,197,,,,
1050,7/16/2021 8:24,11.589,197,,,,
1051,7/16/2021 9:24,11.88,197,,,,
1052,7/16/2021 10:24,12.34,197,,,,
1053,7/16/2021 11:24,12.461,197,,,,
1054,7/16/2021 12:24,12.751,198,,,,
1055,7/16/2021 13:24,13.209,198,,,,
1056,7/16/2021 14:24,14.122,198,,,,
1057,7/16/2021 15:24,14.864,198,,,,
1058,7/16/2021 16:24,15.175,198,,,,
1059,7/16/2021 17:24,15.581,198,,,,
1060,7/16/2021 18:24,15.605,198,,,,
1061,7/16/2021 19:24,15.605,198,,,,
1062,7/16/2021 20:24,15.509,198,,,,
1063,7/16/2021 21:24,15.342,198,,,,
1064,7/16/2021 22:24,15.055,198,,,,
1065,7/16/2021 23:24,14.697,198,,,,
1066,7/17/2021 0:24,14.266,198,,,,
1067,7/17/2021 1:24,13.858,198,,,,
1068,7/17/2021 2:24,13.522,198,,,,
1069,7/17/2021 3:24,13.137,198,,,,
1070,7/17/2021 4:24,12.703,198,,,,
1071,7/17/2021 5:24,12.316,198,,,,
1072,7/17/2021 6:24,12.05,198,,,,
1073,7/17/2021 7:24,11.953,198,,,,
1074,7/17/2021 8:24,12.147,198,,,,
1075,7/17/2021 9:24,12.582,198,,,,
1076,7/17/2021 10:24,13.112,198,,,,
1077,7/17/2021 11:24,13.882,198,,,,
1078,7/17/2021 12:24,14.888,199,,,,
1079,7/17/2021 13:24,15.676,199,,,,
1080,7/17/2021 14:24,16.32,199,,,,
1081,7/17/2021 15:24,17.034,199,,,,
1082,7/17/2021 16:24,17.486,199,,,,
1083,7/17/2021 17:24,17.605,199,,,,
1084,7/17/2021 18:24,17.819,199,,,,
1085,7/17/2021 19:24,17.724,199,,,,
1086,7/17/2021 20:24,17.843,199,,,,
1087,7/17/2021 21:24,17.867,199,,,,
1088,7/17/2021 22:24,17.463,199,,,,
1089,7/17/2021 23:24,17.011,199,,,,
1090,7/18/2021 0:24,16.606,199,,,,
1091,7/18/2021 1:24,16.225,199,,,,
1092,7/18/2021 2:24,15.724,199,,,,
1093,7/18/2021 3:24,15.27,199,,,,
1094,7/18/2021 4:24,14.912,199,,,,
1095,7/18/2021 5:24,14.745,199,,,,
1096,7/18/2021 6:24,14.673,199,,,,
1097,7/18/2021 7:24,14.625,199,,,,
1098,7/18/2021 8:24,14.625,199,,,,
1099,7/18/2021 9:24,15.031,199,,,,
1100,7/18/2021 10:24,15.461,199,,,,
1101,7/18/2021 11:24,16.225,199,,,,
1102,7/18/2021 12:24,16.296,200,,,,
1103,7/18/2021 13:24,16.582,200,,,,
1104,7/18/2021 14:24,17.439,200,,,,
1105,7/18/2021 15:24,17.962,200,,,,
1106,7/18/2021 16:24,17.653,200,,,,
1107,7/18/2021 17:24,17.391,200,,,,
1108,7/18/2021 18:24,17.629,200,,,,
1109,7/18/2021 19:24,17.486,200,,,,
1110,7/18/2021 20:24,17.32,200,,,,
1111,7/18/2021 21:24,17.153,200,,,,
1112,7/18/2021 22:24,16.987,200,,,,
1113,7/18/2021 23:24,16.749,200,,,,
1114,7/19/2021 0:24,16.511,200,,,,
1115,7/19/2021 1:24,16.344,200,,,,
1116,7/19/2021 2:24,16.153,200,,,,
1117,7/19/2021 3:24,15.939,200,,,,
1118,7/19/2021 4:24,15.629,200,,,,
1119,7/19/2021 5:24,15.342,200,,,,
1120,7/19/2021 6:24,15.127,200,,,,
1121,7/19/2021 7:24,15.008,200,,,,
1122,7/19/2021 8:24,15.008,200,,,,
1123,7/19/2021 9:24,15.151,200,,,,
1124,7/19/2021 10:24,15.366,200,,,,
1125,7/19/2021 11:24,15.676,200,,,,
1126,7/19/2021 12:24,16.058,201,,,,
1127,7/19/2021 13:24,16.606,201,,,,
1128,7/19/2021 14:24,17.177,201,,,,
1129,7/19/2021 15:24,17.915,201,,,,
1130,7/19/2021 16:24,18.129,201,,,,
1131,7/19/2021 17:24,18.818,201,,,,
1132,7/19/2021 18:24,19.318,201,,,,
1133,7/19/2021 19:24,19.627,201,,,,
1134,7/19/2021 20:24,19.341,201,,,,
1135,7/19/2021 21:24,19.032,201,,,,
1136,7/19/2021 22:24,18.509,201,,,,
1137,7/19/2021 23:24,18.247,201,,,,
1138,7/20/2021 0:24,17.843,201,,,,
1139,7/20/2021 1:24,17.463,201,,,,
1140,7/20/2021 2:24,16.915,201,,,,
1141,7/20/2021 3:24,16.344,201,,,,
1142,7/20/2021 4:24,15.772,201,,,,
1143,7/20/2021 5:24,15.342,201,,,,
1144,7/20/2021 6:24,14.984,201,,,,
1145,7/20/2021 7:24,14.768,201,,,,
1146,7/20/2021 8:24,14.816,201,,,,
1147,7/20/2021 9:24,15.079,201,,,,
1148,7/20/2021 10:24,15.485,201,,,,
1149,7/20/2021 11:24,16.106,201,,,,
1150,7/20/2021 12:24,16.868,202,,,,
1151,7/20/2021 13:24,17.629,202,,,,
1152,7/20/2021 14:24,18.319,202,,,,
1153,7/20/2021 15:24,18.961,202,,,,
1154,7/20/2021 16:24,19.532,202,,,,
1155,7/20/2021 17:24,19.746,202,,,,
1156,7/20/2021 18:24,19.817,202,,,,
1157,7/20/2021 19:24,19.555,202,,,,
1158,7/20/2021 20:24,19.151,202,,,,
1159,7/20/2021 21:24,18.723,202,,,,
1160,7/20/2021 22:24,18.295,202,,,,
1161,7/20/2021 23:24,17.843,202,,,,
1162,7/21/2021 0:24,17.32,202,,,,
1163,7/21/2021 1:24,16.82,202,,,,
1164,7/21/2021 2:24,16.272,202,,,,
1165,7/21/2021 3:24,15.676,202,,,,
1166,7/21/2021 4:24,15.127,202,,,,
1167,7/21/2021 5:24,14.673,202,,,,
1168,7/21/2021 6:24,14.314,202,,,,
1169,7/21/2021 7:24,14.146,202,,,,
1170,7/21/2021 8:24,14.29,202,,,,
1171,7/21/2021 9:24,14.529,202,,,,
1172,7/21/2021 10:24,14.888,202,,,,
1173,7/21/2021 11:24,15.533,202,,,,
1174,7/21/2021 12:24,16.272,203,,,,
1175,7/21/2021 13:24,16.534,203,,,,
1176,7/21/2021 14:24,17.153,203,,,,
1177,7/21/2021 15:24,17.153,203,,,,
1178,7/21/2021 16:24,17.32,203,,,,
1179,7/21/2021 17:24,17.748,203,,,,
1180,7/21/2021 18:24,17.724,203,,,,
1181,7/21/2021 19:24,17.605,203,,,,
1182,7/21/2021 20:24,17.391,203,,,,
1183,7/21/2021 21:24,17.058,203,,,,
1184,7/21/2021 22:24,16.796,203,,,,
1185,7/21/2021 23:24,16.463,203,,,,
1186,7/22/2021 0:24,16.034,203,,,,
1187,7/22/2021 1:24,15.629,203,,,,
1188,7/22/2021 2:24,15.199,203,,,,
1189,7/22/2021 3:24,14.745,203,,,,
1190,7/22/2021 4:24,14.266,203,,,,
1191,7/22/2021 5:24,13.81,203,,,,
1192,7/22/2021 6:24,13.473,203,,,,
1193,7/22/2021 7:24,13.329,203,,,,
1194,7/22/2021 8:24,13.353,203,,,,
1195,7/22/2021 9:24,13.546,203,,,,
1196,7/22/2021 10:24,13.882,203,,,,
1197,7/22/2021 11:24,14.529,203,,,,
1198,7/22/2021 12:24,15.294,204,,,,
1199,7/22/2021 13:24,16.106,204,,,,
1200,7/22/2021 14:24,16.844,204,,,,
1201,7/22/2021 15:24,17.558,204,,,,
1202,7/22/2021 16:24,18.01,204,,,,
1203,7/22/2021 17:24,18.533,204,,,,
1204,7/22/2021 18:24,18.628,204,,,,
1205,7/22/2021 19:24,18.533,204,,,,
1206,7/22/2021 20:24,18.414,204,,,,
1207,7/22/2021 21:24,18.2,204,,,,
1208,7/22/2021 22:24,17.796,204,,,,
1209,7/22/2021 23:24,17.368,204,,,,
1210,7/23/2021 0:24,16.987,204,,,,
1211,7/23/2021 1:24,16.606,204,,,,
1212,7/23/2021 2:24,16.201,204,,,,
1213,7/23/2021 3:24,15.772,204,,,,
1214,7/23/2021 4:24,15.366,204,,,,
1215,7/23/2021 5:24,15.008,204,,,,
1216,7/23/2021 6:24,14.721,204,,,,
1217,7/23/2021 7:24,14.481,204,,,,
1218,7/23/2021 8:24,14.29,204,,,,
1219,7/23/2021 9:24,14.17,204,,,,
1220,7/23/2021 10:24,14.05,204,,,,
1221,7/23/2021 11:24,14.122,204,,,,
1222,7/23/2021 12:24,14.337,205,,,,
1223,7/23/2021 13:24,14.577,205,,,,
1224,7/23/2021 14:24,14.864,205,,,,
1225,7/23/2021 15:24,15.031,205,,,,
1226,7/23/2021 16:24,15.127,205,,,,
1227,7/23/2021 17:24,15.223,205,,,,
1228,7/23/2021 18:24,15.485,205,,,,
1229,7/23/2021 19:24,15.39,205,,,,
1230,7/23/2021 20:24,15.103,205,,,,
1231,7/23/2021 21:24,14.912,205,,,,
1232,7/23/2021 22:24,14.768,205,,,,
1233,7/23/2021 23:24,14.625,205,,,,
1234,7/24/2021 0:24,14.481,205,,,,
1235,7/24/2021 1:24,14.337,205,,,,
1236,7/24/2021 2:24,14.194,205,,,,
1237,7/24/2021 3:24,14.026,205,,,,
1238,7/24/2021 4:24,13.882,205,,,,
1239,7/24/2021 5:24,13.666,205,,,,
1240,7/24/2021 6:24,13.522,205,,,,
1241,7/24/2021 7:24,13.353,205,,,,
1242,7/24/2021 8:24,13.305,205,,,,
1243,7/24/2021 9:24,13.329,205,,,,
1244,7/24/2021 10:24,13.329,205,,,,
1245,7/24/2021 11:24,13.449,205,,,,
1246,7/24/2021 12:24,13.594,206,,,,
1247,7/24/2021 13:24,13.738,206,,,,
1248,7/24/2021 14:24,14.122,206,,,,
1249,7/24/2021 15:24,14.218,206,,,,
1250,7/24/2021 16:24,14.649,206,,,,
1251,7/24/2021 17:24,14.649,206,,,,
1252,7/24/2021 18:24,14.792,206,,,,
1253,7/24/2021 19:24,14.768,206,,,,
1254,7/24/2021 20:24,14.912,206,,,,
1255,7/24/2021 21:24,14.912,206,,,,
1256,7/24/2021 22:24,14.721,206,,,,
1257,7/24/2021 23:24,14.433,206,,,,
1258,7/25/2021 0:24,14.17,206,,,,
1259,7/25/2021 1:24,13.954,206,,,,
1260,7/25/2021 2:24,13.786,206,,,,
1261,7/25/2021 3:24,13.57,206,,,,
1262,7/25/2021 4:24,13.401,206,,,,
1263,7/25/2021 5:24,13.257,206,,,,
1264,7/25/2021 6:24,13.161,206,,,,
1265,7/25/2021 7:24,13.112,206,,,,
1266,7/25/2021 8:24,13.112,206,,,,
1267,7/25/2021 9:24,13.161,206,,,,
1268,7/25/2021 10:24,13.425,206,,,,
1269,7/25/2021 11:24,13.642,206,,,,
1270,7/25/2021 12:24,14.146,207,,,,
1271,7/25/2021 13:24,14.409,207,,,,
1272,7/25/2021 14:24,14.529,207,,,,
1273,7/25/2021 15:24,14.96,207,,,,
1274,7/25/2021 16:24,15.294,207,,,,
1275,7/25/2021 17:24,15.294,207,,,,
1276,7/25/2021 18:24,15.509,207,,,,
1277,7/25/2021 19:24,15.485,207,,,,
1278,7/25/2021 20:24,15.318,207,,,,
1279,7/25/2021 21:24,15.223,207,,,,
1280,7/25/2021 22:24,15.031,207,,,,
1281,7/25/2021 23:24,14.768,207,,,,
1282,7/26/2021 0:24,14.481,207,,,,
1283,7/26/2021 1:24,14.266,207,,,,
1284,7/26/2021 2:24,14.074,207,,,,
1285,7/26/2021 3:24,13.93,207,,,,
1286,7/26/2021 4:24,13.738,207,,,,
1287,7/26/2021 5:24,13.522,207,,,,
1288,7/26/2021 6:24,13.305,207,,,,
1289,7/26/2021 7:24,13.161,207,,,,
1290,7/26/2021 8:24,13.185,207,,,,
1291,7/26/2021 9:24,13.329,207,,,,
1292,7/26/2021 10:24,13.666,207,,,,
1293,7/26/2021 11:24,14.05,207,,,,
1294,7/26/2021 12:24,14.96,208,,,,
1295,7/26/2021 13:24,15.533,208,,,,
1296,7/26/2021 14:24,16.534,208,,,,
1297,7/26/2021 15:24,16.558,208,,,,
1298,7/26/2021 16:24,16.701,208,,,,
1299,7/26/2021 17:24,16.677,208,,,,
1300,7/26/2021 18:24,16.344,208,,,,
1301,7/26/2021 19:24,16.01,208,,,,
1302,7/26/2021 20:24,15.772,208,,,,
1303,7/26/2021 21:24,15.557,208,,,,
1304,7/26/2021 22:24,15.27,208,,,,
1305,7/26/2021 23:24,15.008,208,,,,
1306,7/27/2021 0:24,14.792,208,,,,
1307,7/27/2021 1:24,14.505,208,,,,
1308,7/27/2021 2:24,14.266,208,,,,
1309,7/27/2021 3:24,14.05,208,,,,
1310,7/27/2021 4:24,13.834,208,,,,
1311,7/27/2021 5:24,13.594,208,,,,
1312,7/27/2021 6:24,13.449,208,,,,
1313,7/27/2021 7:24,13.329,208,,,,
1314,7/27/2021 8:24,13.377,208,,,,
1315,7/27/2021 9:24,13.377,208,,,,
1316,7/27/2021 10:24,13.522,208,,,,
1317,7/27/2021 11:24,14.002,208,,,,
1318,7/27/2021 12:24,14.84,209,,,,
1319,7/27/2021 13:24,15.366,209,,,,
1320,7/27/2021 14:24,15.629,209,,,,
1321,7/27/2021 15:24,15.915,209,,,,
1322,7/27/2021 16:24,16.225,209,,,,
1323,7/27/2021 17:24,16.63,209,,,,
1324,7/27/2021 18:24,16.654,209,,,,
1325,7/27/2021 19:24,16.463,209,,,,
1326,7/27/2021 20:24,16.082,209,,,,
1327,7/27/2021 21:24,15.772,209,,,,
1328,7/27/2021 22:24,15.581,209,,,,
1329,7/27/2021 23:24,15.461,209,,,,
1330,7/28/2021 0:24,15.27,209,,,,
1331,7/28/2021 1:24,15.031,209,,,,
1332,7/28/2021 2:24,14.721,209,,,,
1333,7/28/2021 3:24,14.409,209,,,,
1334,7/28/2021 4:24,14.146,209,,,,
1335,7/28/2021 5:24,13.906,209,,,,
1336,7/28/2021 6:24,13.714,209,,,,
1337,7/28/2021 7:24,13.546,209,,,,
1338,7/28/2021 8:24,13.473,209,,,,
1339,7/28/2021 9:24,13.594,209,,,,
1340,7/28/2021 10:24,13.858,209,,,,
1341,7/28/2021 11:24,14.218,209,,,,
1342,7/28/2021 12:24,14.553,210,,,,
1343,7/28/2021 13:24,14.96,210,,,,
1344,7/28/2021 14:24,15.342,210,,,,
1345,7/28/2021 15:24,15.247,210,,,,
1346,7/28/2021 16:24,15.175,210,,,,
1347,7/28/2021 17:24,15.127,210,,,,
1348,7/28/2021 18:24,14.912,210,,,,
1349,7/28/2021 19:24,14.864,210,,,,
1350,7/28/2021 20:24,14.745,210,,,,
1351,7/28/2021 21:24,14.601,210,,,,
1352,7/28/2021 22:24,14.505,210,,,,
